BOROUGH,BUILDING_CLASS,RESIDENTIAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS,SALE_PRICE,AGE,STORIES
QUEENS,TWO-FAMILY HOME,2,2300,1746,Class 1,685000,96.958.333,1
QUEENS,TWO-FAMILY HOME,2,2300,1772,Class 1,350200,96.980.251,1
QUEENS,TWO-FAMILY HOME,2,2185,1853,Class 1,680000,97.443.265,1
QUEENS,TWO-FAMILY HOME,2,2500,2016,Class 1,838000,92.013.128,1
QUEENS,TWO-FAMILY HOME,2,2200,1978,Class 1,710000,97.484.361,1
QUEENS,TWO-FAMILY HOME,2,1820,1402,Class 1,558000,97.711.758,1
QUEENS,TWO-FAMILY HOME,2,2500,1956,Class 1,650000,96.917.237,1
QUEENS,TWO-FAMILY HOME,2,2500,2204,Class 1,500000,86.761.073,1
QUEENS,TWO-FAMILY HOME,2,2500,1890,Class 1,650000,86.950.114,1
QUEENS,TWO-FAMILY HOME,2,5000,2095,Class 1,680000,97.013.128,1
QUEENS,TWO-FAMILY HOME,2,2500,2072,Class 1,722000,96.846.005,1
QUEENS,TWO-FAMILY HOME,2,2500,1944,Class 1,565128,97.728.196,1
QUEENS,TWO-FAMILY HOME,2,2500,1831,Class 1,750000,97.100.799,1
QUEENS,TWO-FAMILY HOME,2,2100,2080,Class 1,708000,107.298.066,1
QUEENS,TWO-FAMILY HOME,2,2100,1968,Class 1,440000,10.716.108,1
QUEENS,TWO-FAMILY HOME,2,1830,2224,Class 1,525000,107.103.546,1
QUEENS,TWO-FAMILY HOME,2,2060,2080,Class 1,625000,102.229.566,1
QUEENS,TWO-FAMILY HOME,2,1900,1952,Class 1,670000,102.459.703,1
QUEENS,TWO-FAMILY HOME,2,1900,2080,Class 1,730000,102.352.854,1
QUEENS,TWO-FAMILY HOME,2,2060,2460,Class 1,650000,107.287.108,1
QUEENS,TWO-FAMILY HOME,2,2000,2200,Class 1,800000,106.870.669,1
QUEENS,TWO-FAMILY HOME,2,2000,1168,Class 1,200000,97.709.018,1
QUEENS,TWO-FAMILY HOME,2,2500,1512,Class 1,620000,9.719.121,1
QUEENS,TWO-FAMILY HOME,2,3028,2160,Class 1,885000,12.558.333,1
QUEENS,TWO-FAMILY HOME,2,3710,2080,Class 1,865000,13.213.128,1
QUEENS,TWO-FAMILY HOME,2,3500,2517,Class 1,410000,96.936.416,1
QUEENS,TWO-FAMILY HOME,2,2000,1888,Class 1,725000,115.900.806,1
QUEENS,TWO-FAMILY HOME,2,1600,1152,Class 1,470000,97.004.909,1
QUEENS,TWO-FAMILY HOME,2,1800,1980,Class 1,700000,97.476.142,1
QUEENS,TWO-FAMILY HOME,2,1800,2016,Class 1,692000,97.035.046,1
QUEENS,TWO-FAMILY HOME,2,2375,1828,Class 1,698000,97.550.114,1
QUEENS,TWO-FAMILY HOME,2,3000,1839,Class 1,760000,97.667.922,1
QUEENS,TWO-FAMILY HOME,2,3100,1548,Class 1,410000,102.065.183,1
QUEENS,TWO-FAMILY HOME,2,1850,1912,Class 1,660000,107.678.888,1
QUEENS,TWO-FAMILY HOME,2,5000,1856,Class 1,550000,106.813.135,1
QUEENS,TWO-FAMILY HOME,2,3658,2680,Class 1,865000,107.388.477,1
QUEENS,TWO-FAMILY HOME,2,2500,1900,Class 1,750000,107.593.957,1
QUEENS,TWO-FAMILY HOME,2,3799,2276,Class 1,880000,10.747.374,1
QUEENS,TWO-FAMILY HOME,2,2600,2100,Class 1,660000,96.941.895,1
QUEENS,TWO-FAMILY HOME,2,5000,2164,Class 1,549855,87.435.046,1
QUEENS,TWO-FAMILY HOME,2,2000,2000,Class 1,630000,116.314.505,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,3240,Class 1,725000,106.739.162,1
QUEENS,OVER-THREE FAMILY HOME,3,3025,3204,Class 1,840000,107.385.738,1
QUEENS,OVER-THREE FAMILY HOME,3,4500,3088,Class 1,785000,96.752.854,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,1170,Class 1,623000,96.955.594,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,2060,Class 1,585000,96.925.457,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,2120,Class 1,629000,11.575.834,1
QUEENS,OVER-THREE FAMILY HOME,3,1800,1968,Class 1,705000,116.278.888,1
QUEENS,OVER-THREE FAMILY HOME,3,1900,2200,Class 1,450000,5.188.984,1
QUEENS,OVER-THREE FAMILY HOME,3,1800,2190,Class 1,508000,107.298.066,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,2000,Class 1,770000,96.763.813,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,1888,Class 1,425000,116.240.532,1
QUEENS,OVER-THREE FAMILY HOME,3,2200,2390,Class 1,709200,96.961.073,1
QUEENS,OVER-THREE FAMILY HOME,4,2813,3450,Class 2,900000,85.966.553,1
QUEENS,OVER-THREE FAMILY HOME,4,2502,3000,Class 2,650000,86.298.059,1
QUEENS,TWO-FAMILY HOME,2,2600,1024,Class 1,740000,107.289.847,1
QUEENS,TWO-FAMILY HOME,2,1900,1640,Class 1,830000,81.755.594,1
QUEENS,TWO-FAMILY HOME,2,2500,1548,Class 1,842500,97.635.046,1
QUEENS,TWO-FAMILY HOME,2,1800,1784,Class 1,920000,77.541.895,1
QUEENS,TWO-FAMILY HOME,2,1440,1784,Class 1,838000,76.772.032,1
QUEENS,TWO-FAMILY HOME,2,2660,1400,Class 1,800000,76.911.758,1
QUEENS,TWO-FAMILY HOME,2,2000,1320,Class 1,915000,87.629.566,1
QUEENS,TWO-FAMILY HOME,2,2600,2560,Class 1,825000,86.909.018,1
QUEENS,TWO-FAMILY HOME,2,2500,1554,Class 1,600000,102.465.183,1
QUEENS,TWO-FAMILY HOME,2,2400,2356,Class 1,401000,87.533.676,1
QUEENS,TWO-FAMILY HOME,2,2550,2188,Class 1,850000,96.832.306,1
QUEENS,TWO-FAMILY HOME,2,3000,2709,Class 1,700000,66.980.251,1
QUEENS,TWO-FAMILY HOME,2,1239,1798,Class 1,700000,672.871,1
QUEENS,TWO-FAMILY HOME,2,2000,1824,Class 1,840000,92.341.895,1
QUEENS,TWO-FAMILY HOME,2,2000,1679,Class 1,600000,92.073.402,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,2200,Class 1,400000,62.451.484,1
QUEENS,OVER-THREE FAMILY HOME,3,2378,2192,Class 1,600000,96.769.292,1
QUEENS,OVER-THREE FAMILY HOME,3,2142,1980,Class 1,800000,10.209.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,2600,1592,Class 1,573000,11.859.703,1
STATEN ISLAND,TWO-FAMILY HOME,2,3750,1592,Class 1,610000,10.109.018,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,1848,Class 1,628000,52.596.689,1
STATEN ISLAND,TWO-FAMILY HOME,2,2825,1600,Class 1,590000,13.043.265,1
STATEN ISLAND,TWO-FAMILY HOME,2,2825,1600,Class 1,625000,13.004.909,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,2208,Class 1,620000,47.328.196,1
STATEN ISLAND,TWO-FAMILY HOME,2,2900,1400,Class 1,603050,16.698.059,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2008,Class 1,700000,52.478.881,1
STATEN ISLAND,TWO-FAMILY HOME,2,3600,2150,Class 1,200000,41.906.279,1
STATEN ISLAND,TWO-FAMILY HOME,2,2280,1200,Class 1,450000,18.577.511,1
STATEN ISLAND,TWO-FAMILY HOME,2,2242,1400,Class 1,505000,13.618.607,1
STATEN ISLAND,TWO-FAMILY HOME,2,2210,2285,Class 1,500000,15.848.744,1
STATEN ISLAND,TWO-FAMILY HOME,2,1920,2285,Class 1,530000,15.878.881,1
STATEN ISLAND,TWO-FAMILY HOME,2,1920,2285,Class 1,496860,16.698.059,1
STATEN ISLAND,TWO-FAMILY HOME,2,3150,2608,Class 1,475000,42.100.799,1
STATEN ISLAND,TWO-FAMILY HOME,2,4807,1900,Class 1,565000,37.032.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,3150,2808,Class 1,590000,37.435.046,1
STATEN ISLAND,TWO-FAMILY HOME,2,2070,1812,Class 1,488724,34.226.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,2430,1812,Class 1,570000,34.303.539,1
STATEN ISLAND,TWO-FAMILY HOME,2,2207,2248,Class 1,560000,34.224.087,1
STATEN ISLAND,TWO-FAMILY HOME,2,2215,2248,Class 1,465000,34.322.717,1
STATEN ISLAND,TWO-FAMILY HOME,2,1981,2248,Class 1,585000,33.939.155,1
STATEN ISLAND,TWO-FAMILY HOME,2,1938,2248,Class 1,499999,34.506.279,1
STATEN ISLAND,TWO-FAMILY HOME,2,2730,2220,Class 1,585000,37.078.881,1
STATEN ISLAND,TWO-FAMILY HOME,2,2730,2220,Class 1,422000,36.733.676,1
STATEN ISLAND,TWO-FAMILY HOME,2,2250,2080,Class 1,400000,36.733.676,1
STATEN ISLAND,TWO-FAMILY HOME,2,2340,2392,Class 1,319410,37.051.484,1
STATEN ISLAND,TWO-FAMILY HOME,2,2430,2392,Class 1,560000,37.481.621,1
STATEN ISLAND,TWO-FAMILY HOME,2,2070,2392,Class 1,528000,36.961.073,1
STATEN ISLAND,TWO-FAMILY HOME,2,2070,2392,Class 1,460000,37.232.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,2070,2520,Class 1,450000,36.733.676,1
STATEN ISLAND,TWO-FAMILY HOME,2,2325,2392,Class 1,455000,37.125.457,1
STATEN ISLAND,TWO-FAMILY HOME,2,3600,2392,Class 1,645000,33.876.142,1
STATEN ISLAND,TWO-FAMILY HOME,2,1710,2392,Class 1,410000,36.903.539,1
STATEN ISLAND,TWO-FAMILY HOME,2,3097,1800,Class 1,639000,21.098.059,1
STATEN ISLAND,TWO-FAMILY HOME,2,2520,1984,Class 1,610000,18.659.703,1
STATEN ISLAND,TWO-FAMILY HOME,2,2400,1470,Class 1,685000,19.040.525,1
STATEN ISLAND,TWO-FAMILY HOME,2,3700,1836,Class 1,390000,47.582.991,1
STATEN ISLAND,TWO-FAMILY HOME,2,2692,1800,Class 1,200000,82.415.868,1
STATEN ISLAND,TWO-FAMILY HOME,2,3440,1800,Class 1,620000,10.229.532,1
STATEN ISLAND,TWO-FAMILY HOME,2,3731,1772,Class 1,497500,91.974.772,1
STATEN ISLAND,TWO-FAMILY HOME,2,3338,2246,Class 1,715000,1.269.532,1
STATEN ISLAND,TWO-FAMILY HOME,2,2090,1728,Class 1,490000,20.084.361,1
STATEN ISLAND,TWO-FAMILY HOME,2,4880,2504,Class 1,680000,47.361.073,1
STATEN ISLAND,TWO-FAMILY HOME,2,1920,3656,Class 1,455000,107.306.286,2
STATEN ISLAND,TWO-FAMILY HOME,2,4480,2596,Class 1,653000,47.026.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,3373,1344,Class 1,630000,12.259.703,1
STATEN ISLAND,TWO-FAMILY HOME,2,5059,1312,Class 1,560000,11.185.971,1
STATEN ISLAND,TWO-FAMILY HOME,2,3200,2068,Class 1,410000,36.952.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,2850,2068,Class 1,639900,37.517.237,1
STATEN ISLAND,TWO-FAMILY HOME,2,2000,2068,Class 1,460000,4.178.847,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2056,Class 1,700000,47.158.333,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2100,Class 1,600000,47.059.703,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,1800,Class 1,500000,47.363.813,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2100,Class 1,620000,47.325.457,1
STATEN ISLAND,TWO-FAMILY HOME,2,3450,2312,Class 1,570000,37.174.772,1
STATEN ISLAND,TWO-FAMILY HOME,2,3540,1560,Class 1,565000,4.199.395,1
STATEN ISLAND,TWO-FAMILY HOME,2,2316,1280,Class 1,540000,39.511.758,1
STATEN ISLAND,TWO-FAMILY HOME,2,4278,2544,Class 1,670000,46.719.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,4278,2544,Class 1,700000,46.700.799,1
STATEN ISLAND,TWO-FAMILY HOME,2,3120,2048,Class 1,630000,37.470.662,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2244,Class 1,662500,51.950.114,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2244,Class 1,645000,46.747.374,1
STATEN ISLAND,TWO-FAMILY HOME,2,3379,2176,Class 1,269550,46.950.114,1
STATEN ISLAND,TWO-FAMILY HOME,2,4312,2152,Class 1,675000,47.136.416,1
STATEN ISLAND,TWO-FAMILY HOME,2,3953,1845,Class 1,506998,2.262.443,1
STATEN ISLAND,TWO-FAMILY HOME,2,2668,1884,Class 1,609931,2.237.785,1
STATEN ISLAND,TWO-FAMILY HOME,2,2565,1884,Class 1,609931,2.013.128,1
STATEN ISLAND,TWO-FAMILY HOME,2,2700,1884,Class 1,589566,2.330.936,1
STATEN ISLAND,TWO-FAMILY HOME,2,2369,1884,Class 1,589566,2.330.936,1
STATEN ISLAND,TWO-FAMILY HOME,2,3388,1868,Class 1,499999,57.032.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,3842,1900,Class 1,467500,46.733.676,1
STATEN ISLAND,TWO-FAMILY HOME,2,3488,1960,Class 1,430000,34.352.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,3225,1683,Class 1,520000,34.440.525,1
STATEN ISLAND,TWO-FAMILY HOME,2,3360,1912,Class 1,560000,43.572.032,1
STATEN ISLAND,TWO-FAMILY HOME,2,3630,1896,Class 1,449000,47.226.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,3275,1624,Class 1,534888,34.029.566,1
STATEN ISLAND,TWO-FAMILY HOME,2,3225,2220,Class 1,557500,3.358.847,1
STATEN ISLAND,TWO-FAMILY HOME,2,3325,1624,Class 1,479000,36.939.155,1
STATEN ISLAND,TWO-FAMILY HOME,2,3296,1624,Class 1,491000,37.098.059,1
STATEN ISLAND,TWO-FAMILY HOME,2,3567,2121,Class 1,550000,33.248.744,1
STATEN ISLAND,TWO-FAMILY HOME,2,3040,2256,Class 1,495000,42.021.347,1
STATEN ISLAND,TWO-FAMILY HOME,2,3800,2400,Class 1,550000,36.750.114,1
STATEN ISLAND,TWO-FAMILY HOME,2,2880,1344,Class 1,389900,42.522.717,1
STATEN ISLAND,TWO-FAMILY HOME,2,2880,1344,Class 1,450000,42.385.731,1
STATEN ISLAND,TWO-FAMILY HOME,2,3000,1754,Class 1,495000,37.306.279,1
STATEN ISLAND,TWO-FAMILY HOME,2,3000,1479,Class 1,415000,41.955.594,1
STATEN ISLAND,TWO-FAMILY HOME,2,3420,2568,Class 1,505000,4.739.121,1
STATEN ISLAND,TWO-FAMILY HOME,2,3420,2568,Class 1,475000,47.517.237,1
STATEN ISLAND,TWO-FAMILY HOME,2,3240,2100,Class 1,620000,42.613.128,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,877,Class 1,420000,70.807.648,1
STATEN ISLAND,TWO-FAMILY HOME,2,2652,1530,Class 1,540000,38.511.758,1
STATEN ISLAND,TWO-FAMILY HOME,2,2600,1530,Class 1,560000,38.152.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,2450,1408,Class 1,483000,3.759.121,1
STATEN ISLAND,TWO-FAMILY HOME,2,4379,1530,Class 1,605000,37.607.648,1
STATEN ISLAND,TWO-FAMILY HOME,2,4500,2357,Class 1,620000,46.810.388,1
STATEN ISLAND,TWO-FAMILY HOME,2,4500,2254,Class 1,700000,52.117.237,1
STATEN ISLAND,TWO-FAMILY HOME,2,4600,2254,Class 1,660000,51.914.498,1
STATEN ISLAND,TWO-FAMILY HOME,2,4600,2254,Class 1,680000,52.067.922,1
STATEN ISLAND,TWO-FAMILY HOME,2,4085,2254,Class 1,700000,52.021.347,1
STATEN ISLAND,TWO-FAMILY HOME,2,4600,2004,Class 1,549855,4.759.121,1
STATEN ISLAND,TWO-FAMILY HOME,2,4550,1992,Class 1,705000,47.352.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,4700,1992,Class 1,630000,47.555.594,1
STATEN ISLAND,TWO-FAMILY HOME,2,3200,1700,Class 1,400000,41.947.374,1
STATEN ISLAND,TWO-FAMILY HOME,2,3096,1400,Class 1,575000,15.813.128,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2313,Class 1,650000,46.719.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2245,Class 1,675000,47.018.607,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2810,Class 1,660000,47.177.511,1
STATEN ISLAND,TWO-FAMILY HOME,2,5216,1456,Class 1,499000,8.609.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,2352,1728,Class 1,300000,67.429.566,1
STATEN ISLAND,TWO-FAMILY HOME,2,2185,1470,Class 1,275000,774.871,1
STATEN ISLAND,TWO-FAMILY HOME,2,4725,2464,Class 1,625000,57.158.333,1
STATEN ISLAND,TWO-FAMILY HOME,2,4370,2070,Class 1,585000,77.136.416,1
STATEN ISLAND,TWO-FAMILY HOME,2,5200,1506,Class 1,700000,72.541.895,1
STATEN ISLAND,TWO-FAMILY HOME,2,3000,1480,Class 1,499000,77.163.813,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,1920,Class 1,532000,107.624.094,1
STATEN ISLAND,TWO-FAMILY HOME,2,4320,1216,Class 1,440000,92.662.443,1
STATEN ISLAND,TWO-FAMILY HOME,2,4320,1216,Class 1,240000,91.862.443,1
STATEN ISLAND,TWO-FAMILY HOME,2,3600,1786,Class 1,499500,42.350.114,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,959,Class 1,577900,6.709.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,3100,3148,Class 1,685000,92.517.237,1
STATEN ISLAND,TWO-FAMILY HOME,2,3773,1212,Class 1,490000,101.810.388,1
STATEN ISLAND,TWO-FAMILY HOME,2,3510,2522,Class 1,295000,12.226.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,4514,1364,Class 1,160000,116.509.025,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,2496,Class 1,655000,47.621.347,1
STATEN ISLAND,TWO-FAMILY HOME,2,2875,2281,Class 1,470000,106.952.861,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1502,Class 1,274000,102.632.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1698,Class 1,386000,102.043.265,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1376,Class 1,285000,1.329.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,3886,2860,Class 1,680000,2.969.292,1
STATEN ISLAND,TWO-FAMILY HOME,2,3450,2288,Class 1,662881,2.909.018,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,1720,Class 1,255000,86.939.155,1
STATEN ISLAND,TWO-FAMILY HOME,2,3825,1456,Class 1,550000,112.278.888,1
STATEN ISLAND,TWO-FAMILY HOME,2,3600,1626,Class 1,366000,12.163.813,1
STATEN ISLAND,TWO-FAMILY HOME,2,3780,1552,Class 1,450000,51.826.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,3080,1538,Class 1,591000,20.207.648,1
STATEN ISLAND,TWO-FAMILY HOME,2,5655,1880,Class 1,715000,72.361.073,1
STATEN ISLAND,TWO-FAMILY HOME,2,2373,1440,Class 1,705000,1.938.847,1
STATEN ISLAND,TWO-FAMILY HOME,2,6100,1568,Class 1,680000,57.528.196,1
STATEN ISLAND,TWO-FAMILY HOME,2,6000,1700,Class 1,630000,56.821.347,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,1652,Class 1,634000,92.552.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,5100,1850,Class 1,660000,87.185.731,1
STATEN ISLAND,TWO-FAMILY HOME,2,2910,1240,Class 1,635000,87.032.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,2850,1672,Class 1,475000,57.640.525,1
STATEN ISLAND,TWO-FAMILY HOME,2,2850,1672,Class 1,475000,57.640.525,1
STATEN ISLAND,TWO-FAMILY HOME,2,3400,1968,Class 1,485000,116.180.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,3125,1376,Class 1,625000,1.268.984,1
STATEN ISLAND,TWO-FAMILY HOME,2,2793,1800,Class 1,535000,16.456.963,1
STATEN ISLAND,TWO-FAMILY HOME,2,2793,1800,Class 1,560000,15.919.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1200,Class 1,529000,1.809.532,1
STATEN ISLAND,TWO-FAMILY HOME,2,3387,1776,Class 1,280000,1.974.772,1
STATEN ISLAND,TWO-FAMILY HOME,2,2992,2250,Class 1,695000,20.925.457,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2288,Class 1,719000,42.303.539,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,2352,Class 1,652000,42.421.347,1
STATEN ISLAND,TWO-FAMILY HOME,2,3840,2317,Class 1,697000,4.169.532,1
STATEN ISLAND,TWO-FAMILY HOME,2,3880,2462,Class 1,635000,42.026.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2248,Class 1,451000,52.432.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,3465,2000,Class 1,615000,46.826.826,1
STATEN ISLAND,TWO-FAMILY HOME,2,3863,2326,Class 1,700000,4.679.121,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,1768,Class 1,527000,42.404.909,1
STATEN ISLAND,TWO-FAMILY HOME,2,4242,1720,Class 1,490000,51.780.251,1
STATEN ISLAND,TWO-FAMILY HOME,2,2912,2000,Class 1,390000,31.276.142,1
STATEN ISLAND,TWO-FAMILY HOME,2,3563,1425,Class 1,575000,14.530.936,1
STATEN ISLAND,TWO-FAMILY HOME,2,3854,2000,Class 1,499000,36.714.498,1
STATEN ISLAND,TWO-FAMILY HOME,2,3270,1960,Class 1,614500,37.059.703,1
STATEN ISLAND,TWO-FAMILY HOME,2,4130,2750,Class 1,550000,37.478.881,1
STATEN ISLAND,TWO-FAMILY HOME,2,3100,2044,Class 1,248919,36.952.854,1
STATEN ISLAND,TWO-FAMILY HOME,2,2376,900,Class 1,476000,29.196.689,1
STATEN ISLAND,TWO-FAMILY HOME,2,3008,2080,Class 1,459000,36.900.799,1
STATEN ISLAND,TWO-FAMILY HOME,2,3100,2296,Class 1,545000,36.730.936,1
STATEN ISLAND,TWO-FAMILY HOME,2,4796,2088,Class 1,530000,38.846.005,1
STATEN ISLAND,TWO-FAMILY HOME,2,3936,2088,Class 1,653000,39.418.607,1
STATEN ISLAND,TWO-FAMILY HOME,2,4223,1600,Class 1,565000,24.292.694,1
STATEN ISLAND,TWO-FAMILY HOME,2,2260,1120,Class 1,510000,2.413.653,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,1900,Class 1,620000,41.763.813,1
STATEN ISLAND,TWO-FAMILY HOME,2,2125,1350,Class 1,550000,13.744.635,1
STATEN ISLAND,TWO-FAMILY HOME,2,2700,1400,Class 1,600000,13.437.785,1
STATEN ISLAND,TWO-FAMILY HOME,2,3750,1696,Class 1,585000,87.435.046,1
STATEN ISLAND,TWO-FAMILY HOME,2,4200,1857,Class 1,590000,62.651.484,1
STATEN ISLAND,TWO-FAMILY HOME,2,3222,1667,Class 1,657500,17.465.183,1
STATEN ISLAND,TWO-FAMILY HOME,2,3737,1494,Class 1,700000,8.267.922,1
STATEN ISLAND,TWO-FAMILY HOME,2,3069,1800,Class 1,250000,28.032.306,1
STATEN ISLAND,TWO-FAMILY HOME,2,5750,2580,Class 1,525000,8.748.984,1
STATEN ISLAND,TWO-FAMILY HOME,2,3600,1904,Class 1,376600,870.871,1
STATEN ISLAND,TWO-FAMILY HOME,2,2000,1440,Class 1,410000,86.785.731,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2040,Class 1,710000,92.306.279,1
STATEN ISLAND,TWO-FAMILY HOME,2,4160,2208,Class 1,475000,92.358.333,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,1508,Class 1,525000,91.881.621,1
STATEN ISLAND,TWO-FAMILY HOME,2,3245,2000,Class 1,705000,56.804.909,1
STATEN ISLAND,TWO-FAMILY HOME,2,5000,2279,Class 1,550000,116.281.628,1
STATEN ISLAND,TWO-FAMILY HOME,2,4300,1150,Class 1,585000,85.835.046,1
STATEN ISLAND,TWO-FAMILY HOME,2,2507,1504,Class 1,459342,31.514.498,1
STATEN ISLAND,TWO-FAMILY HOME,2,2400,2608,Class 1,550000,31.755.594,1
STATEN ISLAND,TWO-FAMILY HOME,2,2510,2408,Class 1,579000,35.073.402,1
STATEN ISLAND,TWO-FAMILY HOME,2,4573,2352,Class 1,528500,37.163.813,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1932,Class 1,385000,33.536.416,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1932,Class 1,530000,32.725.457,1
STATEN ISLAND,TWO-FAMILY HOME,2,2500,1932,Class 1,495000,33.382.991,1
STATEN ISLAND,TWO-FAMILY HOME,2,3025,2470,Class 1,635000,31.719.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,3500,1280,Class 1,233000,13.711.758,1
STATEN ISLAND,TWO-FAMILY HOME,2,2645,1716,Class 1,520000,19.018.607,1
STATEN ISLAND,TWO-FAMILY HOME,2,1951,2142,Class 1,508000,20.065.183,1
STATEN ISLAND,TWO-FAMILY HOME,2,2054,2142,Class 1,618900,23.465.183,1
STATEN ISLAND,TWO-FAMILY HOME,2,1688,2142,Class 1,550000,22.941.895,1
STATEN ISLAND,TWO-FAMILY HOME,2,1951,2184,Class 1,525000,20.777.511,1
STATEN ISLAND,TWO-FAMILY HOME,2,1951,1900,Class 1,575000,21.114.498,1
STATEN ISLAND,TWO-FAMILY HOME,2,2106,1008,Class 1,540000,23.374.772,1
STATEN ISLAND,TWO-FAMILY HOME,2,4700,2444,Class 1,575000,52.270.662,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2700,Class 1,680000,19.944.635,1
STATEN ISLAND,TWO-FAMILY HOME,2,3420,2000,Class 1,705000,44.415.868,1
STATEN ISLAND,TWO-FAMILY HOME,2,2945,1290,Class 1,580000,13.172.032,1
STATEN ISLAND,TWO-FAMILY HOME,2,3481,2016,Class 1,558800,47.525.457,1
STATEN ISLAND,TWO-FAMILY HOME,2,3400,1700,Class 1,400000,6.258.847,1
STATEN ISLAND,TWO-FAMILY HOME,2,2706,1630,Class 1,350000,3.269.258,1
STATEN ISLAND,TWO-FAMILY HOME,2,3407,2476,Class 1,400000,30.719.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,2574,1630,Class 1,350000,3.068.984,1
STATEN ISLAND,TWO-FAMILY HOME,2,4085,2040,Class 1,289674,57.182.991,1
STATEN ISLAND,TWO-FAMILY HOME,2,4315,2496,Class 1,575000,51.906.279,1
STATEN ISLAND,TWO-FAMILY HOME,2,4915,2430,Class 1,650000,1.078.847,1
STATEN ISLAND,TWO-FAMILY HOME,2,4750,1530,Class 1,555000,56.804.909,1
STATEN ISLAND,TWO-FAMILY HOME,2,3374,1165,Class 1,582000,12.462.443,1
STATEN ISLAND,TWO-FAMILY HOME,2,4248,1736,Class 1,540000,56.969.292,1
STATEN ISLAND,TWO-FAMILY HOME,2,3800,1339,Class 1,625000,67.355.594,1
STATEN ISLAND,TWO-FAMILY HOME,2,3250,1450,Class 1,636000,11.944.635,1
STATEN ISLAND,TWO-FAMILY HOME,2,2625,2085,Class 1,540000,25.930.936,1
STATEN ISLAND,TWO-FAMILY HOME,2,4600,1729,Class 1,499900,62.319.977,1
STATEN ISLAND,TWO-FAMILY HOME,2,3720,1006,Class 1,250000,87.374.772,1
STATEN ISLAND,TWO-FAMILY HOME,2,4000,2000,Class 1,625000,56.854.224,1
